project_id,job_bc_code,job_bc_code_description
30194,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221127,4373.0,Add/Alt NonRes Bldg or Struct
221148,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221154,4380.0,Add/Alt Tenant Improvements
221156,4380.0,Add/Alt Tenant Improvements
30200,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221161,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221175,4380.0,Add/Alt Tenant Improvements
221191,3250.0,Public Works/Utilities Bldg
221203,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221210,4380.0,Add/Alt Tenant Improvements
221216,3293.0,Pool or Spa/1 or 2 Family
221230,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221247,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221278,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221279,4380.0,Add/Alt Tenant Improvements
221288,3291.0,Acc Struct to 1 or 2 Family
221295,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221305,3291.0,Acc Struct to 1 or 2 Family
221304,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221310,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30229,4380.0,Add/Alt Tenant Improvements
221308,3291.0,Acc Struct to 1 or 2 Family
221325,4380.0,Add/Alt Tenant Improvements
221335,4380.0,Add/Alt Tenant Improvements
221336,3292.0,Acc Struct to 3+ Fam or NonRes
221331,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221342,6450.0,Demo of 1 Family Houses
221349,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221357,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30243,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221375,6450.0,Demo of 1 Family Houses
221377,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221398,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221397,1010.0,One Family Detached
221399,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30246,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221406,4373.0,Add/Alt NonRes Bldg or Struct
221404,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221412,3293.0,Pool or Spa/1 or 2 Family
221414,4380.0,Add/Alt Tenant Improvements
30249,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221436,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221443,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221451,3292.0,Acc Struct to 3+ Fam or NonRes
221450,4380.0,Add/Alt Tenant Improvements
221455,4342.0,"Add/Alt 3+, No Chg DU"
221459,4380.0,Add/Alt Tenant Improvements
221462,4380.0,Add/Alt Tenant Improvements
221477,4380.0,Add/Alt Tenant Improvements
221492,4380.0,Add/Alt Tenant Improvements
30260,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221499,4380.0,Add/Alt Tenant Improvements
221505,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221507,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221503,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221511,3281.0,Acc Bldg to 1 or 2 Fam 
221514,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30261,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221509,4373.0,Add/Alt NonRes Bldg or Struct
221525,4380.0,Add/Alt Tenant Improvements
221535,4380.0,Add/Alt Tenant Improvements
221537,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221543,1010.0,One Family Detached
221544,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
221543,1010.0,One Family Detached
30266,1010.0,One Family Detached
221571,4380.0,Add/Alt Tenant Improvements
30267,4380.0,Add/Alt Tenant Improvements
221592,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221598,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221609,4380.0,Add/Alt Tenant Improvements
221611,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221630,4380.0,Add/Alt Tenant Improvements
221631,3291.0,Acc Struct to 1 or 2 Family
221646,4342.0,"Add/Alt 3+, No Chg DU"
221649,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30276,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221655,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221662,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221675,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221677,3291.0,Acc Struct to 1 or 2 Family
221669,1010.0,One Family Detached
221684,4380.0,Add/Alt Tenant Improvements
221686,4380.0,Add/Alt Tenant Improvements
221669,1020.0,One Family Attached
221669,1010.0,One Family Detached
221669,1010.0,One Family Detached
221699,1010.0,One Family Detached
221700,4380.0,Add/Alt Tenant Improvements
221694,3293.0,Pool or Spa/1 or 2 Family
221669,1010.0,One Family Detached
221669,1010.0,One Family Detached
221669,1010.0,One Family Detached
221669,1020.0,One Family Attached
221669,1020.0,One Family Attached
221669,1010.0,One Family Detached
221669,1020.0,One Family Attached
221669,1020.0,One Family Attached
30281,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221714,4380.0,Add/Alt Tenant Improvements
221720,1010.0,One Family Detached
221718,3292.0,Acc Struct to 3+ Fam or NonRes
221720,1010.0,One Family Detached
221720,1010.0,One Family Detached
221720,1010.0,One Family Detached
221720,1010.0,One Family Detached
221720,1010.0,One Family Detached
221720,1010.0,One Family Detached
221669,1010.0,One Family Detached
221669,1020.0,One Family Attached
221669,1020.0,One Family Attached
221669,1020.0,One Family Attached
221669,1020.0,One Family Attached
221730,4380.0,Add/Alt Tenant Improvements
221736,1010.0,One Family Detached
30284,4380.0,Add/Alt Tenant Improvements
221746,4380.0,Add/Alt Tenant Improvements
221736,1010.0,One Family Detached
221741,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221757,1010.0,One Family Detached
30286,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221786,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221788,4380.0,Add/Alt Tenant Improvements
221795,1010.0,One Family Detached
221799,3291.0,Acc Struct to 1 or 2 Family
30290,,
30291,3291.0,Acc Struct to 1 or 2 Family
221843,4380.0,Add/Alt Tenant Improvements
221530,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221852,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221875,4380.0,Add/Alt Tenant Improvements
221876,4380.0,Add/Alt Tenant Improvements
221879,4380.0,Add/Alt Tenant Improvements
221888,4380.0,Add/Alt Tenant Improvements
221898,4380.0,Add/Alt Tenant Improvements
221906,4380.0,Add/Alt Tenant Improvements
221914,4380.0,Add/Alt Tenant Improvements
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221918,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221921,4380.0,Add/Alt Tenant Improvements
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221930,4380.0,Add/Alt Tenant Improvements
221933,4380.0,Add/Alt Tenant Improvements
221936,4380.0,Add/Alt Tenant Improvements
30310,3281.0,Acc Bldg to 1 or 2 Fam 
221952,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30306,1010.0,One Family Detached
221962,6450.0,Demo of 1 Family Houses
221963,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221964,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221968,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221976,3282.0,Acc Bldg to 3+ Fam or NonRes
221992,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221998,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222004,4380.0,Add/Alt Tenant Improvements
222006,3293.0,Pool or Spa/1 or 2 Family
222009,3293.0,Pool or Spa/1 or 2 Family
30060,1031.0,Two Family Apartment
30060,1031.0,Two Family Apartment
222021,3295.0,ACC STRUCT- NON RES
222031,4380.0,Add/Alt Tenant Improvements
222047,3291.0,Acc Struct to 1 or 2 Family
222056,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222065,4380.0,Add/Alt Tenant Improvements
222062,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30328,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222071,4380.0,Add/Alt Tenant Improvements
222074,3281.0,Acc Bldg to 1 or 2 Fam 
222079,4380.0,Add/Alt Tenant Improvements
222088,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222087,3295.0,ACC STRUCT- NON RES
30335,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222091,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222089,3291.0,Acc Struct to 1 or 2 Family
222111,4380.0,Add/Alt Tenant Improvements
222114,4380.0,Add/Alt Tenant Improvements
222119,4380.0,Add/Alt Tenant Improvements
30347,1010.0,One Family Detached
222156,4380.0,Add/Alt Tenant Improvements
222164,4380.0,Add/Alt Tenant Improvements
222172,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222174,4380.0,Add/Alt Tenant Improvements
222175,3295.0,ACC STRUCT- NON RES
222183,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222187,3291.0,Acc Struct to 1 or 2 Family
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
217614,4380.0,Add/Alt Tenant Improvements
222204,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222207,4380.0,Add/Alt Tenant Improvements
222205,4373.0,Add/Alt NonRes Bldg or Struct
222205,4373.0,Add/Alt NonRes Bldg or Struct
222214,4380.0,Add/Alt Tenant Improvements
222205,4380.0,Add/Alt Tenant Improvements
222224,3220.0,Service Station/Repair Garage
221947,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222225,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222226,4380.0,Add/Alt Tenant Improvements
222231,4380.0,Add/Alt Tenant Improvements
30354,3281.0,Acc Bldg to 1 or 2 Fam 
222236,4342.0,"Add/Alt 3+, No Chg DU"
222249,4380.0,Add/Alt Tenant Improvements
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
222258,3291.0,Acc Struct to 1 or 2 Family
222263,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222279,4380.0,Add/Alt Tenant Improvements
222283,4380.0,Add/Alt Tenant Improvements
222275,4380.0,Add/Alt Tenant Improvements
222288,3293.0,Pool or Spa/1 or 2 Family
30368,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222303,3291.0,Acc Struct to 1 or 2 Family
222307,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222352,4373.0,Add/Alt NonRes Bldg or Struct
222357,4380.0,Add/Alt Tenant Improvements
222381,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222384,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222398,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
30378,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222400,4380.0,Add/Alt Tenant Improvements
222412,3293.0,Pool or Spa/1 or 2 Family
222416,4380.0,Add/Alt Tenant Improvements
222418,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222426,3293.0,Pool or Spa/1 or 2 Family
30389,4380.0,Add/Alt Tenant Improvements
222447,4380.0,Add/Alt Tenant Improvements
222445,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222477,3295.0,ACC STRUCT- NON RES
222479,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222473,4342.0,"Add/Alt 3+, No Chg DU"
30391,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222495,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222501,3291.0,Acc Struct to 1 or 2 Family
30394,3210.0,Parking Garage Open to Public
222524,4380.0,Add/Alt Tenant Improvements
222529,3293.0,Pool or Spa/1 or 2 Family
222530,3291.0,Acc Struct to 1 or 2 Family
222532,3293.0,Pool or Spa/1 or 2 Family
222536,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222541,3295.0,ACC STRUCT- NON RES
222558,4380.0,Add/Alt Tenant Improvements
222571,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222573,4342.0,"Add/Alt 3+, No Chg DU"
222578,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222588,4380.0,Add/Alt Tenant Improvements
222592,4380.0,Add/Alt Tenant Improvements
222596,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222597,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222594,4380.0,Add/Alt Tenant Improvements
30406,3293.0,Pool or Spa/1 or 2 Family
30407,1010.0,One Family Detached
222614,3291.0,Acc Struct to 1 or 2 Family
222622,4380.0,Add/Alt Tenant Improvements
222631,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222630,3293.0,Pool or Spa/1 or 2 Family
222634,4380.0,Add/Alt Tenant Improvements
222630,3291.0,Acc Struct to 1 or 2 Family
222630,3291.0,Acc Struct to 1 or 2 Family
222641,4380.0,Add/Alt Tenant Improvements
222648,4380.0,Add/Alt Tenant Improvements
30411,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30409,1010.0,One Family Detached
222658,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222672,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222680,4380.0,Add/Alt Tenant Improvements
30414,1041.0,Three or Four Family Apt
222686,3291.0,Acc Struct to 1 or 2 Family
222703,4380.0,Add/Alt Tenant Improvements
222715,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222725,4380.0,Add/Alt Tenant Improvements
30419,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222729,4380.0,Add/Alt Tenant Improvements
222734,4380.0,Add/Alt Tenant Improvements
222737,3291.0,Acc Struct to 1 or 2 Family
222738,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222746,4380.0,Add/Alt Tenant Improvements
222745,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222756,3291.0,Acc Struct to 1 or 2 Family
222761,4380.0,Add/Alt Tenant Improvements
222766,3291.0,Acc Struct to 1 or 2 Family
222767,4380.0,Add/Alt Tenant Improvements
222770,4380.0,Add/Alt Tenant Improvements
222769,4380.0,Add/Alt Tenant Improvements
222773,4373.0,Add/Alt NonRes Bldg or Struct
222774,4380.0,Add/Alt Tenant Improvements
222777,3291.0,Acc Struct to 1 or 2 Family
222781,4380.0,Add/Alt Tenant Improvements
222782,4380.0,Add/Alt Tenant Improvements
222787,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222797,4380.0,Add/Alt Tenant Improvements
222798,4380.0,Add/Alt Tenant Improvements
222812,1020.0,One Family Attached
222816,4380.0,Add/Alt Tenant Improvements
222837,3291.0,Acc Struct to 1 or 2 Family
222822,3250.0,Public Works/Utilities Bldg
222844,4380.0,Add/Alt Tenant Improvements
222849,4380.0,Add/Alt Tenant Improvements
222855,4380.0,Add/Alt Tenant Improvements
222858,4380.0,Add/Alt Tenant Improvements
30437,4380.0,Add/Alt Tenant Improvements
222895,4380.0,Add/Alt Tenant Improvements
222911,4380.0,Add/Alt Tenant Improvements
222912,4380.0,Add/Alt Tenant Improvements
222917,4380.0,Add/Alt Tenant Improvements
222915,1020.0,One Family Attached
222919,4380.0,Add/Alt Tenant Improvements
30441,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222925,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222932,3293.0,Pool or Spa/1 or 2 Family
222940,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30453,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30452,4380.0,Add/Alt Tenant Improvements
30451,4380.0,Add/Alt Tenant Improvements
30455,4380.0,Add/Alt Tenant Improvements
222982,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222985,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30454,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222997,4342.0,"Add/Alt 3+, No Chg DU"
223001,4380.0,Add/Alt Tenant Improvements
223010,3291.0,Acc Struct to 1 or 2 Family
223012,4380.0,Add/Alt Tenant Improvements
223035,4380.0,Add/Alt Tenant Improvements
223036,4380.0,Add/Alt Tenant Improvements
223032,6450.0,Demo of 1 Family Houses
223046,4380.0,Add/Alt Tenant Improvements
223044,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223049,3295.0,ACC STRUCT- NON RES
223048,4380.0,Add/Alt Tenant Improvements
223061,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223073,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223075,4380.0,Add/Alt Tenant Improvements
223082,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223086,4342.0,"Add/Alt 3+, No Chg DU"
223085,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223095,6450.0,Demo of 1 Family Houses
215781,3295.0,ACC STRUCT- NON RES
223098,3210.0,Parking Garage Open to Public
223098,1051.0,Five or More Family Apt
223098,3270.0,Store/Mercantile Building
223103,4380.0,Add/Alt Tenant Improvements
223102,1010.0,One Family Detached
223104,3291.0,Acc Struct to 1 or 2 Family
223110,4380.0,Add/Alt Tenant Improvements
223116,4380.0,Add/Alt Tenant Improvements
223118,4380.0,Add/Alt Tenant Improvements
223128,4380.0,Add/Alt Tenant Improvements
223131,4380.0,Add/Alt Tenant Improvements
30445,4373.0,Add/Alt NonRes Bldg or Struct
223136,4342.0,"Add/Alt 3+, No Chg DU"
223139,4380.0,Add/Alt Tenant Improvements
223135,4380.0,Add/Alt Tenant Improvements
223140,4380.0,Add/Alt Tenant Improvements
223149,4380.0,Add/Alt Tenant Improvements
223172,4380.0,Add/Alt Tenant Improvements
223177,4380.0,Add/Alt Tenant Improvements
223181,4380.0,Add/Alt Tenant Improvements
223195,3293.0,Pool or Spa/1 or 2 Family
223192,4380.0,Add/Alt Tenant Improvements
30477,1010.0,One Family Detached
223193,3293.0,Pool or Spa/1 or 2 Family
223203,4380.0,Add/Alt Tenant Improvements
223211,4380.0,Add/Alt Tenant Improvements
223206,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223212,4380.0,Add/Alt Tenant Improvements
223213,4342.0,"Add/Alt 3+, No Chg DU"
223215,3291.0,Acc Struct to 1 or 2 Family
223221,4373.0,Add/Alt NonRes Bldg or Struct
223220,4373.0,Add/Alt NonRes Bldg or Struct
30480,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223229,4380.0,Add/Alt Tenant Improvements
223230,4380.0,Add/Alt Tenant Improvements
223239,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223243,4380.0,Add/Alt Tenant Improvements
223244,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30485,4380.0,Add/Alt Tenant Improvements
223265,4380.0,Add/Alt Tenant Improvements
223271,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223273,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223285,4380.0,Add/Alt Tenant Improvements
30487,3293.0,Pool or Spa/1 or 2 Family
223284,4380.0,Add/Alt Tenant Improvements
223290,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223320,4380.0,Add/Alt Tenant Improvements
223327,4380.0,Add/Alt Tenant Improvements
223331,4380.0,Add/Alt Tenant Improvements
223347,3293.0,Pool or Spa/1 or 2 Family
30495,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223350,4380.0,Add/Alt Tenant Improvements
223358,3291.0,Acc Struct to 1 or 2 Family
223346,4380.0,Add/Alt Tenant Improvements
223375,4380.0,Add/Alt Tenant Improvements
223390,6450.0,Demo of 1 Family Houses
223395,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223391,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223402,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223418,4380.0,Add/Alt Tenant Improvements
223425,4380.0,Add/Alt Tenant Improvements
30500,3240.0,Office/Bank/Professional Bldg
223431,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223436,1010.0,One Family Detached
223436,1010.0,One Family Detached
223436,1010.0,One Family Detached
223436,1010.0,One Family Detached
223445,4380.0,Add/Alt Tenant Improvements
223444,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223452,4380.0,Add/Alt Tenant Improvements
223456,4380.0,Add/Alt Tenant Improvements
223463,4380.0,Add/Alt Tenant Improvements
223469,3293.0,Pool or Spa/1 or 2 Family
223490,4380.0,Add/Alt Tenant Improvements
223492,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223487,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223496,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223503,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223502,4380.0,Add/Alt Tenant Improvements
223513,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223523,4380.0,Add/Alt Tenant Improvements
223524,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223530,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30509,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
221916,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
222236,4342.0,"Add/Alt 3+, No Chg DU"
223568,4342.0,"Add/Alt 3+, No Chg DU"
223572,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223587,1010.0,One Family Detached
30508,3293.0,Pool or Spa/1 or 2 Family
223597,4331.0,"Add/Alt 1 or 2 Fam,Increase DU"
223607,4380.0,Add/Alt Tenant Improvements
223617,6490.0,Demo of NonRes Buildings
223618,3291.0,Acc Struct to 1 or 2 Family
223621,4380.0,Add/Alt Tenant Improvements
30520,4380.0,Add/Alt Tenant Improvements
223637,3292.0,Acc Struct to 3+ Fam or NonRes
223641,4380.0,Add/Alt Tenant Improvements
223655,1010.0,One Family Detached
223659,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223669,4380.0,Add/Alt Tenant Improvements
223679,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223686,4380.0,Add/Alt Tenant Improvements
223692,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223699,3291.0,Acc Struct to 1 or 2 Family
30530,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223703,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223707,4380.0,Add/Alt Tenant Improvements
223738,4380.0,Add/Alt Tenant Improvements
223748,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223776,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223778,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223807,3291.0,Acc Struct to 1 or 2 Family
223808,4380.0,Add/Alt Tenant Improvements
223811,4380.0,Add/Alt Tenant Improvements
223824,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223850,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223851,4380.0,Add/Alt Tenant Improvements
223858,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223884,3292.0,Acc Struct to 3+ Fam or NonRes
223903,4380.0,Add/Alt Tenant Improvements
223908,4380.0,Add/Alt Tenant Improvements
223919,4380.0,Add/Alt Tenant Improvements
223928,4380.0,Add/Alt Tenant Improvements
223937,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223943,3291.0,Acc Struct to 1 or 2 Family
223946,3291.0,Acc Struct to 1 or 2 Family
223969,4380.0,Add/Alt Tenant Improvements
223967,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223973,3295.0,ACC STRUCT- NON RES
30547,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
223985,4380.0,Add/Alt Tenant Improvements
30546,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
224011,4380.0,Add/Alt Tenant Improvements
224014,4380.0,Add/Alt Tenant Improvements
30554,4380.0,Add/Alt Tenant Improvements
224028,4380.0,Add/Alt Tenant Improvements
224025,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
224033,3282.0,Acc Bldg to 3+ Fam or NonRes
224036,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30556,1010.0,One Family Detached
224045,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
224052,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
224064,4380.0,Add/Alt Tenant Improvements
30557,4342.0,"Add/Alt 3+, No Chg DU"
224066,4380.0,Add/Alt Tenant Improvements
224067,3293.0,Pool or Spa/1 or 2 Family
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
224073,4380.0,Add/Alt Tenant Improvements
224075,4380.0,Add/Alt Tenant Improvements
30556,1010.0,One Family Detached
224077,4380.0,Add/Alt Tenant Improvements
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
224084,4380.0,Add/Alt Tenant Improvements
224085,4380.0,Add/Alt Tenant Improvements
30556,1010.0,One Family Detached
224091,4380.0,Add/Alt Tenant Improvements
224094,4380.0,Add/Alt Tenant Improvements
224098,4380.0,Add/Alt Tenant Improvements
30562,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
224103,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
224115,4380.0,Add/Alt Tenant Improvements
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
224114,3281.0,Acc Bldg to 1 or 2 Fam 
30556,1010.0,One Family Detached
30556,1010.0,One Family Detached
224121,4341.0,"Add/Alt 1 or 2 Fam, No Chg DU"
