species_scientific_name,species_common_name,observation_date,track_type,total_sightings,vegetation_category,location_name,reserve_name,lat,long
Lynx rufus,Bobcat,2001-10-15,Scat,6,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Lynx rufus,Bobcat,2001-10-15,Tracks,18,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Puma concolor,Cougar,2001-10-15,Scat,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Canis latrans,Coyote,2001-10-15,Scat,9,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Canis latrans,Coyote,2001-10-15,Tracks,30,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Urocyon cinereoargenteus,Gray Fox,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Didelphis virginiana,Opossum,2001-10-15,Tracks,8,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Procyon lotor,Raccoon,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Geococcyx californianus,Roadrunner,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Neotoma lepida,Woodrat/Packrat,2001-10-15,Den/Bed Site,41,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Neotoma lepida,Woodrat/Packrat,2001-10-15,Scat,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Neotoma lepida,Woodrat/Packrat,2001-10-15,Tracks,5,Scrub and Chaparral,Spring Canyon (Otay) - Section: 3,(Otay area),32.558915,117.00275
Lepus californicus,Black Tailed Jackrabbit,2001-10-15,Tracks,2,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Lynx rufus,Bobcat,2001-10-15,Scat,12,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Lynx rufus,Bobcat,2001-10-15,Sighting,2,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Lynx rufus,Bobcat,2001-10-15,Tracks,19,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Canis latrans,Coyote,2001-10-15,Scat,4,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Canis latrans,Coyote,2001-10-15,Tracks,11,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Urocyon cinereoargenteus,Gray Fox,2001-10-15,Scat,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Didelphis virginiana,Opossum,2001-10-15,Tracks,2,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Geococcyx californianus,Roadrunner,2001-10-15,Tracks,2,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Neotoma lepida,Woodrat/Packrat,2001-10-15,Den/Bed Site,28,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Neotoma lepida,Woodrat/Packrat,2001-10-15,Tracks,5,Scrub and Chaparral,Spring Canyon (Otay) - Section: 4,(Otay area),32.56245,117.000895
Lepus californicus,Black Tailed Jackrabbit,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 5,(Otay area),32.564602,117.001
Canis latrans,Coyote,2001-10-15,Scat,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 5,(Otay area),32.564602,117.001
Canis latrans,Coyote,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 5,(Otay area),32.564602,117.001
Neotoma lepida,Woodrat/Packrat,2001-10-15,Tracks,1,Scrub and Chaparral,Spring Canyon (Otay) - Section: 5,(Otay area),32.564602,117.001
Lynx rufus,Bobcat,2001-10-15,Scat,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Lynx rufus,Bobcat,2001-10-15,Tracks,7,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Puma concolor,Cougar,2001-10-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Canis latrans,Coyote,2001-10-15,Scat,5,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Canis latrans,Coyote,2001-10-15,Tracks,77,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Urocyon cinereoargenteus,Gray Fox,2001-10-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Didelphis virginiana,Opossum,2001-10-15,Scat,6,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Didelphis virginiana,Opossum,2001-10-15,Tracks,25,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Procyon lotor,Raccoon,2001-10-15,Tracks,28,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Geococcyx californianus,Roadrunner,2001-10-15,Sighting,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Neotoma lepida,Woodrat/Packrat,2001-10-15,Tracks,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 1,(Otay area),32.567707,117.005429
Lynx rufus,Bobcat,2001-10-15,Scat,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 5,(Otay area),32.568878999999995,117.005756
Canis latrans,Coyote,2001-10-15,Scat,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 5,(Otay area),32.568878999999995,117.005756
Canis latrans,Coyote,2001-10-15,Tracks,14,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 5,(Otay area),32.568878999999995,117.005756
Didelphis virginiana,Opossum,2001-10-15,Tracks,3,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 5,(Otay area),32.568878999999995,117.005756
Procyon lotor,Raccoon,2001-10-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Otay Mesa Rd. and Corporate Ctr. Dr. Culvert - Section: 5,(Otay area),32.568878999999995,117.005756
Lynx rufus,Bobcat,2002-01-15,Scat,15,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Lynx rufus,Bobcat,2002-01-15,Tracks,1,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Canis latrans,Coyote,2002-01-15,Scat,57,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Canis latrans,Coyote,2002-01-15,Sighting,1,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Canis latrans,Coyote,2002-01-15,Tracks,15,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Scat,4,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,22,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Procyon lotor,Raccoon,2002-01-15,Scat,3,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Neotoma lepida,Woodrat/Packrat,2002-01-15,Den/Bed Site,11,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Neotoma lepida,Woodrat/Packrat,2002-01-15,Tracks,1,Scrub and Chaparral,Lusardi Creek West End - Section: 1,(near Black Mountain Open Space),33.0133,117.172575
Lepus californicus,Black Tailed Jackrabbit,2002-01-15,Scat,2,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Lynx rufus,Bobcat,2002-01-15,Scat,22,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Canis latrans,Coyote,2002-01-15,Scat,17,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Canis latrans,Coyote,2002-01-15,Tracks,20,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Odocoileus hemionus,Mule Deer,2002-01-15,Browse,2,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Odocoileus hemionus,Mule Deer,2002-01-15,Scat,2,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,15,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Procyon lotor,Raccoon,2002-01-15,Evidence of Predation,1,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Procyon lotor,Raccoon,2002-01-15,Scat,3,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Neotoma lepida,Woodrat/Packrat,2002-01-15,Den/Bed Site,5,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Neotoma lepida,Woodrat/Packrat,2002-01-15,Scat,1,Scrub and Chaparral,Lusardi Creek West End - Section: 2,(near Black Mountain Open Space),33.011835,117.170525
Lepus californicus,Black Tailed Jackrabbit,2002-01-15,Scat,2,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Lynx rufus,Bobcat,2002-01-15,Scat,19,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Lynx rufus,Bobcat,2002-01-15,Tracks,5,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Puma concolor,Cougar,2002-01-15,Scat,3,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Canis latrans,Coyote,2002-01-15,Scat,32,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Canis latrans,Coyote,2002-01-15,Tracks,9,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Scat,2,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Tracks,4,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Odocoileus hemionus,Mule Deer,2002-01-15,Browse,2,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,4,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Procyon lotor,Raccoon,2002-01-15,Scat,8,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Procyon lotor,Raccoon,2002-01-15,Tracks,4,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Neotoma lepida,Woodrat/Packrat,2002-01-15,Den/Bed Site,7,Scrub and Chaparral,Lusardi Creek West End - Section: 3,(near Black Mountain Open Space),33.010745,117.16835
Lynx rufus,Bobcat,2002-01-15,Scat,38,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Lynx rufus,Bobcat,2002-01-15,Tracks,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Canis latrans,Coyote,2002-01-15,Scat,11,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Canis latrans,Coyote,2002-01-15,Tracks,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Scat,4,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Odocoileus hemionus,Mule Deer,2002-01-15,Browse,24,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Odocoileus hemionus,Mule Deer,2002-01-15,Scat,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,26,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Procyon lotor,Raccoon,2002-01-15,Scat,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Procyon lotor,Raccoon,2002-01-15,Tracks,3,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Neotoma lepida,Woodrat/Packrat,2002-01-15,Den/Bed Site,5,"Grasslands, Vernal Pools, Meadows, and Other Herb Communities",Lusardi Creek West End - Section: 4,(near Black Mountain Open Space),33.009159999999994,117.16628
Lynx rufus,Bobcat,2002-01-15,Scat,11,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Canis latrans,Coyote,2002-01-15,Tracks,2,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Tracks,1,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Odocoileus hemionus,Mule Deer,2002-01-15,Browse,12,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Odocoileus hemionus,Mule Deer,2002-01-15,Carcass,1,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Odocoileus hemionus,Mule Deer,2002-01-15,Scat,3,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,32,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Procyon lotor,Raccoon,2002-01-15,Scat,1,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Geococcyx californianus,Roadrunner,2002-01-15,Sighting,1,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Neotoma lepida,Woodrat/Packrat,2002-01-15,Den/Bed Site,9,Scrub and Chaparral,Lusardi Creek West End - Section: 5,(near Black Mountain Open Space),33.008035,117.16479
Lynx rufus,Bobcat,2002-01-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 1,Hollenbeck Canyon Wildlife Area,32.67371,116.83561499999999
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 1,Hollenbeck Canyon Wildlife Area,32.67371,116.83561499999999
Mustela frenata,Long Tailed Weasel,2002-01-15,Tracks,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 1,Hollenbeck Canyon Wildlife Area,32.67371,116.83561499999999
Didelphis virginiana,Opossum,2002-01-15,Tracks,3,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 1,Hollenbeck Canyon Wildlife Area,32.67371,116.83561499999999
Procyon lotor,Raccoon,2002-01-15,Tracks,6,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 1,Hollenbeck Canyon Wildlife Area,32.67371,116.83561499999999
Lepus californicus,Black Tailed Jackrabbit,2002-01-15,Tracks,1,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Lynx rufus,Bobcat,2002-01-15,Scat,10,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Lynx rufus,Bobcat,2002-01-15,Tracks,5,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Puma concolor,Cougar,2002-01-15,Scat,1,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Canis latrans,Coyote,2002-01-15,Scat,18,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Canis latrans,Coyote,2002-01-15,Tracks,10,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Urocyon cinereoargenteus,Gray Fox,2002-01-15,Scat,1,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Odocoileus hemionus,Mule Deer,2002-01-15,Tracks,4,Scrub and Chaparral,Hollenbeck Canyon - Section: 2,Hollenbeck Canyon Wildlife Area,32.674815,116.834305
Lynx rufus,Bobcat,2002-01-15,Scat,10,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 3,Hollenbeck Canyon Wildlife Area,32.67648,116.82899499999999
Lynx rufus,Bobcat,2002-01-15,Tracks,7,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",Hollenbeck Canyon - Section: 3,Hollenbeck Canyon Wildlife Area,32.67648,116.82899499999999
